shots-a,shots conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,0 boost time-a,100 boost time-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,time slow speed-a,percentage slow speed-a,time boost speed-a,percentage boost speed-a,time supersonic speed-a,percentage supersonic speed-a,time on ground-a,percentage on ground-a,time low in air-a,percentage low in air-a,time high in air-a,percentage high in air-a,time powerslide-a,avg powerslide time-a,count powerslide-a,time most back-a,time most forward-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,time behind ball-a,percentage behind ball-a,time in front of ball-a,percentage in front of ball-a,time defensive half-a,percentage defensive half-a,time offensive half-a,percentage offensive half-a,time defensive third-a,percentage defensive third-a,time neutral third-a,percentage neutral third-a,time offensive third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,0 boost time-b,100 boost time-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,time slow speed-b,percentage slow speed-b,time boost speed-b,percentage boost speed-b,time supersonic speed-b,percentage supersonic speed-b,time on ground-b,percentage on ground-b,time low in air-b,percentage low in air-b,time high in air-b,percentage high in air-b,time powerslide-b,avg powerslide time-b,count powerslide-b,time most back-b,time most forward-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,time behind ball-b,percentage behind ball-b,time in front of ball-b,percentage in front of ball-b,time defensive half-b,percentage defensive half-b,time offensive half-b,percentage offensive half-b,time defensive third-b,percentage defensive third-b,time neutral third-b,percentage neutral third-b,time offensive third-b,percentage offensive third-b,result,gd
6.0,8.0,424.0,46.625,2421.0,1715.0,706.0,19.0,58.0,471.5,273.5,198.0,3.0,14.5,63.025,43.59,359.5,181.5,34.0,1546.5,518313.0,157.49,44.0,145.69,40.675,54.86,15.325,198.74,55.495000000000005,146.83499999999998,41.02,12.47,3.4850000000000003,4.37,0.11,39.5,170.5,169.1,2449.0,2392.5,2499.5,246.105,68.73,111.94,31.27,232.36,64.89,125.685,35.11,177.07999999999998,49.46,98.25,27.43,82.715,23.105,2.5,0.5,444.0,48.400000000000006,2571.5,1916.0,655.5,23.0,59.5,492.5,227.5,265.0,3.0,24.0,38.32,30.255000000000003,268.0,417.5,82.0,1508.0,496683.0,166.78,47.42,138.055,39.245,46.93000000000001,13.34,192.37,54.695,146.305,41.585,13.09,3.72,8.845,0.12,75.0,174.85,171.35000000000002,2450.5,2187.0,2721.0,263.19,74.815,88.58,25.185,207.46,58.975,144.31,41.025,156.66,44.53,112.015,31.845,83.095,23.62,0,-1.0
12.0,6.0,440.0,46.835,2800.0,2172.5,627.5,24.0,57.5,674.0,433.0,241.0,5.0,22.0,56.215,30.36,418.5,211.5,70.5,1599.5,554026.0,156.125,41.065,166.98,43.94,57.02,14.995,209.015,55.015,159.925,42.04,11.19,2.9450000000000003,5.26,0.11,49.0,179.05,177.95,2745.5,2559.5,2951.0,278.87,73.36500000000001,101.255,26.635,210.34,55.34,169.79000000000002,44.66,145.09,38.165,129.31,34.03,105.73,27.8,1.5,1.5,412.5,42.53,2515.5,1872.5,643.0,22.0,57.0,384.0,207.5,176.5,2.5,15.0,45.435,41.615,298.5,347.0,42.0,1496.5,517931.0,190.695,50.150000000000006,133.97,35.245000000000005,55.505,14.605,207.225,54.495000000000005,158.755,41.77,14.185,3.73,5.18,0.13,39.5,180.55,176.0,2272.5,2200.5,2334.0,283.52,74.565,96.645,25.435,277.26,72.94,102.905,27.06,212.47,55.89,107.275,28.225,60.42,15.885,0,-1.0
6.0,3.0,401.0,52.150000000000006,2189.0,1647.0,542.0,21.0,41.0,326.0,190.0,136.0,2.0,12.0,34.805,35.8,415.5,335.5,10.5,1495.0,459929.5,153.81,47.69,128.32,39.73,40.75,12.58,177.385,54.95,127.385,39.435,18.11,5.615,4.69,0.13,37.5,159.4,154.5,2356.5,2165.5,2479.5,240.69,74.545,82.19,25.455,219.02,67.85,103.86,32.15,169.965,52.65,92.15,28.57,60.765,18.78,0.5,1.0,443.5,48.48,2397.0,1931.5,465.5,21.5,42.0,543.0,354.0,189.0,4.0,16.5,48.32,50.66,205.0,238.0,47.0,1590.0,489674.0,134.115,41.355,137.11,42.305,52.900000000000006,16.35,169.24,52.19,132.275,40.83,22.61,6.985,5.19,0.105,53.0,155.95,156.4,2466.0,2211.5,2756.5,235.79,72.75,88.335,27.25,187.935,57.975,136.195,42.025,136.63,42.145,100.865,31.13,86.63499999999999,26.72,1,2.0
11.0,7.0,457.0,45.64,2637.5,2066.0,571.5,24.0,53.5,451.5,260.0,191.5,3.0,17.5,38.885000000000005,32.925,379.5,282.5,21.5,1599.5,534515.0,146.015,40.13,160.245,44.03,57.755,15.835,183.73,50.455,158.10500000000002,43.455,22.17,6.09,3.655,0.12,31.0,180.4,172.55,2735.5,2551.5,2927.5,259.185,71.245,104.825,28.755,220.09,60.48,143.92000000000002,39.52,159.04,43.7,126.96,34.879999999999995,78.005,21.415,1.0,3.0,433.5,48.025,2725.0,2005.5,719.5,24.5,60.5,493.0,301.0,192.0,3.5,17.0,32.675,39.565,323.0,459.0,48.0,1585.0,538558.5,156.86,42.385000000000005,150.485,40.665,62.73,16.955,191.155,51.650000000000006,153.87,41.575,25.07,6.77,8.36,0.1149999999999999,77.5,175.2,173.3,2512.5,2185.5,2833.5,280.83500000000004,75.88,89.255,24.12,246.29,66.55000000000001,123.8,33.45,192.87,52.115,100.655,27.2,76.56,20.69,0,-2.0
7.0,1.0,454.0,45.98,1230.0,920.5,309.5,11.0,24.0,269.0,223.5,45.5,3.0,4.5,27.885,20.04,130.5,131.0,44.0,1572.0,258023.5,77.43,43.27,68.815,38.4,32.735,18.33,91.925,51.525,73.81,41.09,13.255,7.385,3.595,0.14,26.0,85.2,82.35,2369.0,2330.5,2418.0,138.87,77.595,40.120000000000005,22.405,116.365,65.07000000000001,62.625,34.93,84.86500000000001,47.52,55.315,30.82,38.81,21.655,0.5,1.0,395.5,46.715,1210.0,891.5,318.5,10.0,29.0,272.0,181.0,91.0,2.0,8.0,18.565,18.355,237.0,117.0,22.5,1571.0,259266.0,84.53999999999999,47.03,65.375,36.36,29.835,16.605,100.37,55.85,70.41,39.16,8.965,4.995,1.665,0.125,13.5,83.85,82.30000000000001,2489.5,2094.0,2696.0,117.995,65.65,61.75,34.349999999999994,112.985,62.84,66.75999999999999,37.16,79.38499999999999,44.155,64.185,35.715,36.18,20.130000000000003,1,4.0
5.0,3.0,413.5,49.585,1546.5,1133.5,413.0,14.0,32.5,204.5,105.0,99.5,2.0,8.5,31.925,23.45,224.0,213.0,72.0,1547.0,310082.5,92.695,43.715,84.83000000000001,40.005,34.52,16.28,115.655,54.54,94.125,44.39,2.265,1.07,3.1500000000000004,0.105,29.0,100.65,100.65,2516.0,2503.0,2588.5,158.02,74.52,54.03,25.48,146.485,69.08,65.565,30.92,106.16,50.065,62.89,29.660000000000004,42.995000000000005,20.275,1.0,0.0,370.5,51.995000000000005,1223.0,847.5,375.5,12.0,33.0,244.0,148.0,96.0,2.5,8.5,12.28,20.515,124.0,361.0,103.0,1464.5,288356.0,100.6,48.33,87.245,41.92,20.295,9.75,124.665,59.895,75.82,36.42,7.654999999999999,3.685,4.88,0.12,41.5,106.6,100.7,2320.0,2350.5,2227.0,143.54000000000002,68.98,64.605,31.02,119.465,57.405,88.67,42.595,89.785,43.15,61.68000000000001,29.61,56.675,27.24,1,2.0
6.0,5.0,476.0,52.010000000000005,2468.0,1907.5,560.5,23.0,47.0,574.5,368.5,206.0,4.0,15.5,41.385000000000005,28.79,415.0,375.0,26.0,1578.0,496301.0,132.23000000000002,40.900000000000006,123.97,38.355,67.06,20.75,175.565,54.325,134.97,41.745,12.73,3.935,5.470000000000001,0.115,49.0,162.5,160.2,2249.0,2269.0,2236.5,243.595,75.335,79.665,24.665,198.575,61.425,124.68,38.575,137.53,42.515,108.58,33.625,77.15,23.86,1.0,1.0,432.0,47.735,2309.0,1717.5,591.5,19.5,51.5,308.0,161.5,146.5,2.0,13.5,30.97,42.56,395.0,253.5,43.0,1569.5,494460.0,134.765,41.695,139.85000000000002,43.265,48.61,15.035,179.17000000000002,55.435,133.66,41.355,10.39,3.215,3.72,0.115,33.0,162.5,159.35,2359.0,2153.5,2595.5,242.225,74.94,80.995,25.06,215.05,66.535,108.175,33.465,159.915,49.475,104.805,32.425,58.5,18.1,0,-1.0
5.0,6.0,474.0,49.94,2402.5,1873.0,529.5,21.5,46.5,628.0,466.0,162.0,5.0,14.0,64.165,21.07,413.0,224.0,19.0,1622.0,491939.5,113.39,35.965,146.69,46.52,55.165,17.515,176.515,55.99,125.825,39.905,12.91,4.105,4.470000000000001,0.12,38.0,162.1,153.7,2623.0,2488.0,2756.0,210.075,66.61,105.165,33.39,186.155,59.045,129.09,40.955,130.20499999999998,41.28,114.525,36.365,70.515,22.35,3.0,2.0,429.0,49.645,2256.5,1796.5,460.0,21.0,42.0,332.5,232.5,100.0,2.5,10.0,28.99,32.9,333.5,277.5,22.5,1571.0,473011.0,137.44,43.98,127.17,40.785,47.575,15.235,195.2,62.485,106.44,34.135,10.535,3.38,7.234999999999999,0.135,58.5,162.85000000000002,153.75,2182.0,2155.5,2197.5,233.77,74.91499999999999,78.405,25.085,201.44,64.555,110.735,35.445,142.865,45.805,112.89,36.12,56.42,18.075000000000003,0,-3.0
6.0,7.0,457.0,53.655,2642.5,2105.0,537.5,25.0,43.0,514.5,359.0,155.5,4.0,13.5,39.24,31.840000000000003,211.0,300.0,40.5,1543.5,504965.5,160.32,45.870000000000005,134.91,38.6,54.255,15.53,190.455,54.505,145.11,41.515,13.91,3.98,7.01,0.125,57.0,164.9,166.45,2417.0,2277.0,2559.5,253.42,72.5,96.06,27.5,203.59,58.255,145.885,41.745000000000005,147.445,42.2,113.08,32.355000000000004,88.95,25.450000000000003,1.0,0.5,450.5,39.645,2439.5,1863.0,576.5,20.5,51.5,378.0,198.5,179.5,2.0,16.0,68.85,34.625,405.0,120.5,1.0,1516.0,492988.5,157.64,45.295,148.2,42.61,42.185,12.1,184.41000000000005,53.03,143.285,41.12,20.33,5.85,8.094999999999999,0.12,68.5,170.14999999999998,164.9,2403.0,2300.5,2504.0,279.105,80.18,68.925,19.82,250.25,71.9,97.775,28.1,186.345,53.51,107.095,30.79,54.59,15.7,0,-1.0
8.0,9.0,473.0,49.025,2895.0,2312.5,582.5,27.0,47.5,488.5,313.5,175.0,3.5,15.0,52.18000000000001,38.135,731.0,340.5,35.5,1583.5,536161.5,159.655,43.3,146.925,39.845,62.150000000000006,16.855,219.15,59.43,138.81,37.645,10.77,2.92,4.79,0.135,36.0,170.10000000000002,170.10000000000002,2720.5,2624.5,2779.5,253.73,68.815,115.005,31.185,220.295,59.745000000000005,148.44,40.255,163.83999999999995,44.435,120.87,32.78,84.03,22.785,1.0,0.0,474.5,45.515,2691.5,1995.5,696.0,24.0,58.5,355.5,178.0,177.5,2.0,15.5,50.95,29.41,379.0,407.5,21.0,1634.0,546978.5,146.92000000000002,40.185,145.055,39.675,73.64,20.135,193.995,53.025,157.08499999999998,43.005,14.535,3.97,8.85,0.095,101.0,175.2,170.15,2483.5,2388.0,2547.0,288.92,79.03,76.695,20.97,254.895,69.71000000000001,110.725,30.29,196.895,53.845,103.04,28.195,65.68,17.96,0,-3.0
7.0,10.0,413.5,50.565,2565.0,1958.5,606.5,22.5,55.5,499.0,348.5,150.5,4.0,14.0,54.16,40.92,221.0,290.5,55.0,1466.5,463553.5,175.33499999999998,51.16,124.725,36.39,42.72,12.455,195.795,57.13,135.735,39.58,11.245,3.285,6.375,0.13,48.5,160.65,160.15,2480.5,2306.0,2622.5,239.33,69.83500000000001,103.45,30.165,228.5,66.66499999999999,114.275,33.335,173.52499999999998,50.635000000000005,98.98,28.865,70.28,20.5,0.0,0.5,350.5,56.905,1903.0,1285.0,618.0,17.0,57.0,615.5,422.5,193.0,5.5,18.0,33.425,47.08,177.0,448.0,136.5,1443.0,457967.0,180.255,52.27,128.735,37.33,35.86,10.395,203.05,58.88,121.41,35.205,20.39,5.91,5.220000000000001,0.145,37.5,158.4,158.5,2311.5,2121.5,2462.0,266.09000000000003,77.16499999999999,78.755,22.835,198.72,57.625,146.13,42.375,146.165,42.385000000000005,112.5,32.62,86.185,24.99,0,-3.0
6.0,5.0,461.0,52.29,2147.5,1686.0,461.5,22.0,41.0,540.0,399.5,140.5,5.0,13.0,29.89,26.6,362.0,298.5,47.5,1616.5,435256.0,120.75,41.795,111.27,38.51,56.92,19.695,142.165,49.205,133.83,46.32,12.945,4.48,4.57,0.135,33.5,134.05,134.2,2377.5,2319.0,2410.0,220.61,76.35,68.32499999999999,23.65,158.24,54.77,130.7,45.23,109.875,38.025,100.605,34.82,78.46000000000001,27.155,0.0,0.0,343.5,48.84,1570.5,1142.5,428.0,13.5,39.0,138.0,48.0,90.0,1.0,7.5,32.01,36.835,132.5,225.0,51.5,1474.5,397466.5,139.7,48.455,122.995,42.635000000000005,25.725,8.915,167.635,58.125,107.765,37.36,13.02,4.52,7.569999999999999,0.19,40.0,134.15,134.0,2573.0,2217.5,2779.0,188.705,65.435,99.715,34.565,204.585,70.935,83.83500000000001,29.065,149.24,51.745000000000005,91.255,31.645000000000003,47.925,16.61,1,5.0
11.0,8.0,474.5,51.165000000000006,2562.5,1941.0,621.5,24.0,52.0,832.0,548.5,283.5,6.5,25.0,41.37,30.56,485.5,445.0,100.5,1610.0,497202.5,131.27,39.935,123.89,37.675,73.515,22.39,177.445,53.97,136.87,41.65,14.36,4.38,5.085,0.14,36.5,161.8,156.1,2453.0,2285.0,2551.5,234.835,71.395,93.84,28.605000000000004,182.01,55.335,146.66500000000002,44.665000000000006,131.375,39.94,104.945,31.92,92.355,28.14,1.5,1.0,449.0,45.54,2366.0,1909.5,456.5,21.5,40.0,446.0,283.5,162.5,3.5,14.5,55.125,34.17,299.0,203.5,73.5,1533.5,472790.5,148.365,45.33,125.855,38.48,52.89,16.189999999999998,177.97,54.405,129.15,39.495000000000005,19.985,6.105,8.915,0.1,87.0,160.75,156.1,2371.5,2143.0,2587.5,224.72,68.675,102.385,31.325,218.41000000000005,66.77,108.7,33.230000000000004,158.11,48.335,105.77,32.335,63.225,19.335,0,-3.0
7.0,4.0,438.5,54.98,2079.0,1634.0,445.0,20.0,41.5,477.0,366.5,110.5,4.5,10.5,39.135000000000005,21.615,381.0,239.5,45.5,1662.0,452517.5,97.62,34.355000000000004,133.38,46.93,53.335,18.72,150.815,53.09,118.795,41.725,14.725,5.18,5.15,0.1,54.5,142.5,138.85,2503.5,2326.5,2616.0,200.56,70.545,83.77000000000001,29.455,168.88,59.41,115.45,40.59,120.995,42.58,90.21,31.715000000000003,73.125,25.71,0.5,1.5,410.0,51.125,1935.0,1411.5,523.5,16.0,44.0,205.5,94.0,111.5,1.0,10.0,26.53,22.945,253.5,197.0,5.5,1540.5,422222.5,133.2,46.455,106.21,37.05,47.305,16.495,155.73,54.345,118.83,41.425,12.15,4.23,6.59,0.115,57.5,143.2,138.85,2410.5,2281.5,2595.0,217.09,75.735,69.62,24.265,191.185,66.69,95.525,33.31,145.485,50.75,85.22999999999999,29.72,55.995000000000005,19.53,0,-2.0
5.0,4.0,412.5,52.035,1100.0,837.0,263.0,11.0,25.0,228.0,132.0,96.0,2.0,9.0,22.950000000000003,20.985,156.5,225.5,71.0,1617.5,253301.0,69.025,41.145,60.175,35.775,38.835,23.08,88.03999999999999,52.405,74.85499999999999,44.54,5.135,3.055,1.7,0.1,17.5,79.3,77.7,2655.5,2504.0,2751.0,136.8,81.45500000000001,31.235,18.545,108.725,64.745,59.30499999999999,35.254999999999995,83.24000000000001,49.595,49.4,29.375,35.385,21.035,0.0,0.5,395.0,44.725,1066.5,843.0,223.5,11.0,20.5,269.5,189.0,80.5,2.5,7.5,22.465000000000003,23.52,136.5,261.5,62.5,1536.0,241018.5,81.525,48.615,58.105,34.61,28.31,16.775,95.155,56.755,61.44,36.510000000000005,11.345,6.745,2.85,0.1,28.0,79.44999999999999,77.9,2384.0,2041.0,2664.0,113.83,67.84,54.11,32.16,98.915,58.92,69.025,41.08,72.04499999999999,42.92,55.285,32.94,40.61,24.14,1,3.0
7.0,7.0,407.5,50.290000000000006,2539.5,1889.0,650.5,23.0,57.5,545.0,320.5,224.5,4.0,19.5,36.3,21.595,472.0,301.0,53.5,1544.5,510823.5,168.26999999999998,46.105,145.43,39.84,51.36,14.05,213.335,58.445,140.04,38.345,11.685,3.21,5.855,0.1149999999999999,51.5,180.05,174.7,2686.5,2446.0,2931.0,260.305,71.31,104.755,28.69,227.815,62.39,137.255,37.61,165.64,45.36,119.95,32.86,79.475,21.78,1.0,2.5,430.0,48.45,2692.0,2136.0,556.0,24.0,50.5,476.5,321.5,155.0,4.0,15.0,56.92,46.91,451.5,293.5,93.5,1551.0,524390.5,174.565,46.855,123.19,33.05,74.755,20.095,200.165,53.72,151.43,40.66,20.915,5.62,6.76,0.105,63.0,173.25,173.2,2759.5,2632.5,2916.0,285.185,76.55,87.33,23.45,255.45,68.58,117.06,31.42,201.455,54.055,101.56,27.295,69.495,18.65,0,-2.0
8.0,9.0,417.0,47.295,2787.0,2033.5,753.5,24.5,66.0,641.0,486.0,155.0,5.5,14.0,48.56999999999999,42.44,349.0,311.5,65.0,1461.5,557981.0,219.735,53.24,136.685,33.05,56.675,13.71,240.26,58.195,149.265,36.095,23.575000000000003,5.71,6.825,0.145,47.5,194.4,193.7,2207.0,2176.0,2190.0,296.19,71.705,116.91,28.295,300.96500000000003,72.86,112.135,27.14,236.905,57.35,116.92,28.305,59.275000000000006,14.345,1.0,1.0,319.5,47.3,2146.5,1547.0,599.5,19.0,53.0,378.5,211.5,167.0,3.0,15.0,39.755,60.905,234.0,373.5,97.0,1385.5,529440.5,240.53,58.245000000000005,134.435,32.545,38.06,9.21,250.285,60.58,139.25,33.724999999999994,23.49,5.695,7.675000000000001,0.125,61.0,195.5,192.45,2472.5,2272.5,2656.0,312.23,75.6,100.795,24.4,230.84,55.875,182.18,44.125,157.23000000000002,38.045,142.04500000000002,34.4,113.745,27.55,1,1.0
7.0,11.0,421.5,53.46,2472.0,1865.5,606.5,23.5,56.0,643.0,500.5,142.5,5.5,14.0,35.17,31.215000000000003,267.0,404.0,48.5,1514.0,493342.5,163.73000000000002,46.805,130.025,37.17,56.13,16.03,177.91,50.845,157.995,45.16,13.98,4.0,4.765000000000001,0.13,38.0,170.3,168.2,2483.5,2189.0,2741.0,246.205,70.39,103.68,29.61,242.73,69.38,107.15,30.62,187.77,53.67,103.255,29.5,58.86,16.825,1.5,1.0,383.5,53.235,2221.5,1427.0,794.5,19.5,70.0,543.5,248.0,295.5,3.0,26.5,33.395,35.105000000000004,174.0,542.0,55.0,1499.0,489588.5,166.685,47.695,142.43,40.725,40.475,11.58,205.955,58.885,130.625,37.38,13.0,3.735,9.61,0.0849999999999999,115.0,171.05,166.6,2546.5,2374.0,2755.0,270.055,77.245,79.53,22.755000000000003,202.715,57.955,146.87,42.045,140.725,40.26,121.63,34.745000000000005,87.23500000000001,25.005000000000003,0,-1.0
8.0,2.0,448.5,52.97,1836.5,1448.5,388.0,17.5,34.0,510.5,343.0,167.5,3.5,15.0,26.33,16.884999999999998,369.0,163.5,6.5,1570.5,360579.5,107.88,43.45,99.125,39.92,41.285,16.630000000000003,130.12,52.405,108.79,43.815,9.38,3.775,2.63,0.1149999999999999,23.0,115.35,115.1,2364.5,2179.0,2547.0,183.32,73.83,64.97,26.17,137.91500000000002,55.545,110.38,44.455,94.34,37.995000000000005,82.94,33.405,71.00999999999999,28.6,0.5,0.0,415.5,48.49,1668.0,1363.0,305.0,14.5,26.5,217.5,136.5,81.0,1.5,7.0,30.68,29.145000000000003,333.5,86.5,12.5,1483.0,335446.5,117.14,47.875,92.065,37.64,35.55,14.485,141.725,57.86,100.825,41.23,2.2,0.91,4.835,0.14,36.5,115.95,117.55,2552.0,2438.0,2612.0,176.575,72.12,68.18,27.88,167.03500000000005,68.215,77.71000000000001,31.785,128.215,52.325,77.155,31.565,39.375,16.115000000000002,1,2.0
6.0,10.0,413.5,51.595,2491.5,1935.0,556.5,22.0,51.0,489.5,340.0,149.5,4.0,14.5,41.585,45.38,415.0,230.5,39.0,1528.5,511958.0,170.76999999999998,47.22,135.34500000000003,37.405,55.705,15.375,194.96,53.88,150.60000000000002,41.63,16.255,4.495,6.49,0.145,46.0,171.3,168.95,2409.0,2372.5,2437.0,270.915,74.87,90.9,25.130000000000003,210.61,58.205,151.20499999999998,41.795,155.42000000000002,42.955,114.985,31.785,91.41,25.26,0.5,0.0,351.0,54.2,2038.0,1490.5,547.5,20.5,50.0,389.0,253.5,135.5,3.0,12.5,25.65,54.88,270.5,568.0,49.5,1463.5,489539.5,188.5,52.155,127.71,35.375,44.96,12.465,211.405,58.535,134.95999999999998,37.36,14.815,4.105,3.69,0.105,35.5,170.7,169.1,2240.0,2199.0,2286.5,271.635,75.225,89.535,24.775,249.46,69.08000000000001,111.71,30.92,195.7,54.2,100.995,27.945,64.475,17.855,0,-2.0
10.0,3.0,442.0,48.34,1651.0,1333.5,317.5,17.0,28.0,448.0,335.0,113.0,4.5,10.0,17.73,32.735,164.0,328.5,75.0,1534.5,311502.5,108.135,47.935,85.32499999999999,37.825,32.13,14.239999999999998,113.91,50.49,94.58,41.93,17.105,7.585,4.665,0.125,39.0,102.25,102.15,2355.0,2278.5,2505.0,181.53,80.47,44.06,19.53,125.11,55.46,100.475,44.540000000000006,81.79499999999999,36.255,81.21000000000001,36.0,62.585,27.745,0.5,0.0,335.0,45.875,1199.0,847.0,352.0,10.0,32.0,80.0,50.0,30.0,0.5,2.5,28.92,19.195,72.5,158.0,0.0,1438.5,276785.5,120.275,54.365,72.67500000000001,32.865,28.21,12.765,115.295,52.13,98.575,44.57,7.29,3.3,3.165,0.09,35.0,113.2,107.35,2435.5,2375.5,2421.5,156.46499999999995,70.72,64.695,29.28,177.57999999999998,80.29,43.575,19.71,139.97,63.275,62.745000000000005,28.385,18.450000000000003,8.34,1,5.0
6.0,5.0,435.5,52.25,2315.0,1756.0,559.0,22.5,47.5,320.0,149.5,170.5,1.5,15.0,48.93,41.525000000000006,562.0,461.0,1.5,1681.5,519858.0,103.5,32.705,137.91000000000005,43.57,75.135,23.73,158.29500000000002,50.010000000000005,142.985,45.17,15.265,4.82,4.025,0.125,32.0,156.9,155.5,2239.5,2268.5,2212.5,238.17,75.235,78.38,24.765,205.53,64.92,111.025,35.08,157.185,49.650000000000006,94.545,29.865,64.82,20.485,0.5,0.5,471.0,52.135000000000005,2562.5,1998.0,564.5,23.5,51.0,618.0,391.5,226.5,4.0,20.0,46.795,38.175,346.0,367.0,7.5,1583.0,488507.5,128.085,40.47,134.53500000000005,42.495,53.985,17.03,165.985,52.43,133.685,42.23,16.93,5.34,8.61,0.135,63.5,155.5,157.15,2239.0,2109.0,2351.5,239.69,75.745,76.91,24.255,189.08,59.735,127.525,40.265,144.365,45.625,91.695,28.94,80.53999999999999,25.44,1,1.0
10.0,13.0,412.5,49.705,2592.0,2042.5,549.5,24.5,50.0,584.0,440.0,144.0,5.5,13.0,49.955,37.625,373.0,383.0,76.0,1566.5,525985.0,165.96,45.265,145.2,39.63,55.32,15.11,207.96,56.765,140.14,38.235,18.375,5.005,7.29,0.125,57.5,173.5,170.8,2435.5,2279.5,2585.5,270.45500000000004,73.795,96.02,26.205,237.715,64.85,128.76,35.15,172.46499999999995,47.08,118.58,32.315,75.43,20.61,0.0,1.0,387.0,51.515,2388.0,1705.5,682.5,22.5,60.0,598.0,386.0,212.0,5.0,19.5,42.365,50.41,631.0,575.5,125.5,1533.5,519208.0,173.76999999999998,47.14,128.51999999999998,34.87,66.36,17.990000000000002,227.6,61.73,128.805,34.945,12.25,3.325,7.375,0.125,62.5,170.7,171.55,2331.0,2160.5,2469.0,283.775,76.97,84.88,23.03,240.09,65.13,128.565,34.870000000000005,179.4,48.665,113.985,30.92,75.27000000000001,20.415,0,-1.0
8.0,9.0,380.5,53.53,2745.0,2081.5,663.5,26.0,59.5,639.0,395.0,244.0,5.0,21.5,49.370000000000005,53.415,482.5,529.0,104.0,1566.5,623159.0,186.17,43.47,170.79500000000002,39.88,71.32,16.65,234.23,54.7,177.04500000000002,41.335,17.0,3.97,7.129999999999999,0.115,69.0,201.8,201.1,2371.0,2329.0,2389.5,317.13,74.05,111.15,25.95,273.875,63.955,154.405,36.045,210.6,49.175,124.515,29.07,93.16,21.75,1.0,0.5,440.0,49.37,3104.5,2325.5,779.0,29.0,69.5,572.5,274.5,298.0,4.0,26.5,46.03,52.08,486.5,553.5,124.5,1566.5,621691.0,186.69,43.65,159.495,37.295,81.495,19.05,228.335,53.395,178.595,41.75,20.75,4.85,12.925,0.11,118.0,207.7,200.25,2160.5,1956.5,2403.0,315.285,73.715,112.395,26.285,276.325,64.60499999999999,151.355,35.395,206.03,48.17,127.255,29.755000000000003,94.395,22.07,1,1.0
7.0,4.0,465.0,48.95,2760.0,1955.0,805.0,23.5,67.5,720.0,403.0,317.0,5.0,23.5,40.260000000000005,21.84,490.0,367.5,69.0,1616.5,560405.5,157.03,41.685,144.86,38.405,75.08,19.91,219.085,58.115,142.4,37.790000000000006,15.475,4.09,6.994999999999999,0.12,58.5,179.14999999999998,175.85,2466.5,2243.0,2627.5,270.96500000000003,71.89,106.005,28.11,221.0,58.625,155.965,41.375,157.565,41.805,122.625,32.52,96.775,25.675,0.0,1.0,443.5,49.33,2580.0,2132.0,448.0,25.5,40.5,458.5,291.0,167.5,4.0,15.0,50.510000000000005,37.615,282.0,435.5,110.5,1626.5,568290.0,155.065,40.86,153.78,40.505,70.755,18.635,188.09,49.56,163.70499999999998,43.115,27.81,7.319999999999999,5.84,0.0849999999999999,68.0,175.95,176.75,2508.0,2407.0,2643.5,266.245,70.145,113.36,29.855,248.73,65.53,130.875,34.47,187.825,49.48,113.41,29.880000000000003,78.36,20.64,0,-1.0
12.0,13.0,401.0,50.19,3051.5,2246.0,805.5,27.5,74.0,523.0,291.5,231.5,4.0,22.0,60.185,41.145,344.5,407.0,55.5,1604.0,680028.5,191.205,41.385000000000005,197.405,42.665000000000006,73.56,15.95,257.005,55.635000000000005,182.975,39.575,22.185,4.795,10.745,0.1149999999999999,93.5,219.25,214.5,2540.0,2402.0,2691.5,343.35,74.3,118.815,25.7,274.685,59.44,187.485,40.56,191.11,41.355,160.875,34.81,110.19,23.83,2.5,1.5,414.5,49.96,3351.0,2652.5,698.5,34.5,63.5,684.0,521.0,163.0,6.5,14.0,54.735,68.125,409.0,829.5,129.5,1575.0,664233.0,209.6,45.615,174.765,37.955,75.58500000000001,16.43,241.14,52.435,195.37,42.495000000000005,23.435,5.07,8.05,0.12,66.5,222.85,216.15,2533.0,2397.0,2658.5,325.305,70.755,134.645,29.245,324.85,70.645,135.09,29.355,242.975,52.85,147.69,32.1,69.275,15.05,0,-1.0
