goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
10.0,15.0,3.0,1.0,411.5,50.825,2947.5,2349.0,598.5,29.0,52.5,652.0,418.0,234.0,5.5,20.0,567.0,457.0,78.5,1504.0,570721.0,60.65,39.27,20.56,68.89,41.35,4.77,41.0,2600.5,2443.5,2869.5,84.81,26.46,55.69,46.17,40.37,36.64,31.94,1.5,0.0,424.0,42.545,2875.5,2228.5,647.0,25.0,54.5,339.5,207.0,132.5,2.5,11.5,366.0,272.5,42.0,1524.5,572482.0,49.3,38.75,18.13,55.72,42.01,4.34,63.0,2311.5,2123.0,2420.5,71.62,35.57,80.31,23.61,63.04,33.35,10.44,0.0,1.5
3.0,5.0,11.0,4.0,424.0,46.225,2545.5,2017.0,528.5,23.5,48.0,497.5,312.0,185.5,3.5,17.0,417.5,257.5,42.0,1567.5,530524.0,45.06,40.53,16.29,57.72,40.96,8.52,31.5,2343.0,2287.0,2413.5,75.04,27.22,62.28,39.06,44.79,35.54,23.25,0.5,0.0,426.0,47.63,2516.5,1978.5,538.0,23.0,49.0,397.5,299.5,98.0,3.5,9.0,335.5,331.5,49.5,1619.5,545196.5,41.86,41.47,20.44,56.09,41.29,3.44,70.5,2630.5,2429.0,2846.0,79.1,29.26,69.91,34.95,54.39,30.52,18.64,0.0,0.5
2.0,12.0,8.0,4.0,437.5,50.73,2520.5,2046.5,474.0,24.0,43.0,482.5,259.5,223.0,3.0,20.0,315.5,364.0,49.5,1589.0,525453.5,42.82,42.65,16.82,59.14,46.24,7.9,41.5,2443.5,2174.5,2730.0,75.82,26.59,56.57,44.21,43.6,32.29,27.29,0.5,1.0,414.5,50.395,2484.0,1882.5,601.5,22.0,53.5,391.5,225.0,166.5,2.5,14.5,276.5,332.0,31.5,1563.0,517618.5,46.27,40.87,18.47,59.81,43.84,3.64,44.5,2409.5,2248.5,2552.0,72.78,30.14,69.67,34.53,55.21,28.41,22.87,1.0,0.5
3.0,6.0,9.0,2.0,371.5,53.915,2146.5,1582.5,564.0,19.5,51.0,122.5,17.5,105.0,0.5,9.0,321.0,330.0,32.0,1425.0,476792.5,68.38,40.77,17.11,67.48,43.64,6.15,49.0,2507.0,2473.0,2541.0,74.9,33.54,73.55,26.89,54.54,39.93,14.8,0.0,0.0,340.0,49.24,2072.5,1507.0,565.5,18.0,50.5,519.5,305.5,214.0,4.5,19.5,189.5,316.0,150.5,1474.5,491569.0,52.85,40.7,11.99,64.38,41.54,3.69,97.5,2410.5,2206.0,2614.5,78.16,24.55,58.19,44.47,39.58,37.01,26.44,0.0,0.0
4.0,10.0,10.0,6.0,361.5,45.115,2284.5,1713.0,571.5,19.5,50.5,301.0,136.5,164.5,1.5,14.5,306.0,207.5,4.5,1482.5,526783.5,53.71,40.97,17.51,56.86,42.75,4.21,40.0,2614.5,2385.5,2821.0,74.98,35.98,72.97,28.85,56.88,36.15,14.68,0.5,1.0,417.5,52.715,2809.0,2146.0,663.0,27.5,58.5,762.0,561.5,200.5,6.5,19.5,439.0,592.5,102.0,1550.0,553379.0,44.0,46.76,13.47,63.54,36.81,6.62,36.0,2363.5,2273.0,2461.0,79.63,29.22,62.47,47.72,43.4,32.67,33.01,1.0,0.5
1.0,5.0,8.0,3.0,401.5,53.325,2333.0,1877.0,456.0,22.0,41.5,446.0,268.0,178.0,3.0,16.5,315.0,283.0,38.5,1447.0,466723.0,65.12,41.49,17.78,63.61,40.61,4.91,39.5,2446.5,2368.0,2514.5,76.12,29.98,63.22,37.3,48.41,34.72,24.21,0.5,0.0,348.5,50.255,1959.0,1373.0,586.0,17.0,50.5,461.5,292.0,169.5,3.5,15.5,142.0,300.0,61.0,1500.5,483454.5,53.58,49.36,10.49,56.74,41.55,3.65,65.0,2553.0,2374.5,2772.5,77.77,30.66,63.31,40.68,47.1,33.11,26.63,0.0,0.5
6.0,9.0,6.0,2.0,414.0,46.85,1881.5,1542.5,339.0,17.0,30.0,454.5,344.0,110.5,3.5,10.0,212.0,136.5,8.5,1489.5,374247.5,54.68,41.22,17.04,64.74,41.85,4.28,21.0,2684.5,2671.0,2617.5,76.01,31.69,70.59,31.98,57.2,29.79,18.56,1.0,1.0,457.0,46.605,2054.5,1655.5,399.0,20.0,35.5,503.0,359.5,143.5,4.5,13.0,386.0,359.5,93.0,1609.0,402693.5,43.75,42.82,24.49,59.98,41.35,4.14,35.5,2675.0,2479.5,2687.0,73.25,32.7,61.8,41.78,45.41,37.61,23.7,1.0,1.0
2.0,3.0,10.0,5.0,367.0,49.715,1955.0,1515.0,440.0,17.5,42.5,264.0,189.0,75.0,2.0,6.5,299.0,212.5,10.0,1467.5,438802.5,57.91,37.72,16.86,63.91,41.55,3.59,36.5,2445.0,2426.5,2464.0,76.68,31.77,77.35,24.0,63.12,31.74,14.52,1.0,1.0,400.0,53.91,2216.5,1748.5,468.0,23.0,42.5,534.0,388.0,146.0,4.5,13.5,245.5,547.0,44.5,1551.0,462931.5,45.99,43.66,13.12,69.01,33.68,4.69,51.0,2649.5,2392.0,2902.5,80.21,23.04,56.7,45.72,36.51,40.25,27.25,1.0,1.0
3.0,8.0,4.0,2.0,347.0,46.8,1931.5,1466.5,465.0,18.0,41.0,339.5,166.0,173.5,2.0,15.0,309.5,254.0,33.5,1493.5,489766.5,54.37,41.94,19.53,66.26,43.9,5.21,39.0,2470.5,2266.5,2685.5,74.14,32.1,60.58,39.58,45.85,34.56,24.89,0.0,0.5,421.5,52.02,2508.0,1981.0,527.0,23.5,47.5,378.5,176.5,202.0,2.5,18.5,460.5,393.5,88.5,1537.0,502386.0,54.26,41.85,22.23,59.39,41.05,3.6,59.0,2280.0,2186.0,2364.0,74.41,30.86,65.34,40.44,49.08,33.82,22.21,0.5,0.0
3.0,6.0,3.0,1.0,408.5,45.535,1869.0,1393.0,476.0,17.0,42.0,341.0,214.0,127.0,2.5,11.0,226.0,297.0,35.0,1557.0,420131.5,48.8,45.64,18.0,61.4,38.45,4.31,30.0,2554.0,2582.5,2555.5,80.96,28.69,66.29,37.97,49.79,33.32,25.91,1.5,1.5,478.0,48.71,2207.0,1683.5,523.5,20.0,46.0,449.0,235.5,213.5,2.5,18.0,318.0,325.5,14.0,1585.5,427877.5,42.11,40.01,20.8,60.42,41.41,4.12,45.5,2297.0,2264.0,2305.5,70.83,29.34,63.12,38.68,47.92,29.75,24.69,1.5,1.5
0.0,6.0,11.0,3.0,381.5,50.760000000000005,1878.5,1416.5,462.0,17.5,42.0,409.5,289.0,120.5,4.0,12.0,276.5,277.0,117.5,1479.0,438926.0,57.42,41.95,20.57,63.4,39.2,6.18,36.0,2620.5,2545.0,2637.0,73.84,37.63,64.0,37.68,48.76,33.56,21.97,0.0,2.0,398.0,54.59,2066.0,1592.5,473.5,20.5,42.0,570.5,403.5,167.0,5.5,14.5,284.5,465.0,137.5,1552.0,469157.0,45.23,41.82,17.17,57.31,42.53,2.46,51.5,2708.0,2311.5,3128.0,77.34,26.68,59.23,41.41,42.96,36.42,26.63,2.0,0.0
2.0,6.0,9.0,3.0,388.5,56.28,2258.5,1768.5,490.0,21.0,44.5,611.5,444.0,167.5,5.5,15.5,256.5,324.0,109.0,1472.0,494655.5,54.14,40.89,15.65,58.77,39.78,5.02,34.5,2337.0,2167.0,2519.5,75.8,38.05,63.69,42.22,50.47,33.56,25.07,1.5,0.5,391.0,50.575,2297.5,1515.0,782.5,19.5,68.5,491.5,279.5,212.0,4.0,19.0,181.5,436.5,107.5,1550.5,516255.0,49.4,48.12,14.52,60.5,41.09,4.27,53.5,2525.0,2286.5,2735.5,80.8,31.02,66.01,41.36,49.2,33.41,27.38,0.5,1.5
0.0,0.0,7.0,4.0,335.5,49.0,915.0,737.5,177.5,9.0,15.5,103.5,73.5,30.0,1.0,2.5,96.0,143.5,0.0,1473.0,221619.0,51.8,45.1,14.45,58.89,40.3,7.36,14.0,2755.0,2229.0,2952.0,70.52,44.31,84.24,24.31,72.2,32.58,11.37,0.0,0.5,460.5,49.89,1246.0,1043.5,202.5,11.0,18.5,196.0,119.0,77.0,1.5,7.5,157.0,68.5,35.5,1615.0,245277.5,43.93,36.35,24.94,56.72,45.95,8.23,17.0,2525.0,2559.5,2369.0,86.06,19.57,54.54,53.06,32.23,44.67,36.24,0.5,0.0
3.0,11.0,5.0,2.0,380.5,51.925,2227.5,1714.0,513.5,20.5,43.0,431.0,228.5,202.5,3.0,16.5,293.5,268.0,51.5,1489.0,486806.0,48.63,46.23,13.97,58.81,38.82,2.92,31.0,2553.5,2316.5,2779.0,82.86,35.58,67.28,42.83,50.0,31.7,26.28,0.5,0.5,440.5,48.28,2428.5,1713.0,715.5,20.5,61.5,407.5,192.0,215.5,2.5,20.0,218.0,342.5,58.0,1513.0,494156.5,50.38,46.08,12.41,56.05,42.36,5.57,76.0,2426.0,2400.5,2443.0,70.03,34.02,65.1,40.16,47.38,34.93,23.04,0.5,0.5
4.0,9.0,11.0,3.0,358.5,55.25,2870.5,2253.5,617.0,26.5,57.0,449.5,329.0,120.5,4.0,11.0,380.0,371.5,55.5,1469.0,634746.0,55.17,38.29,16.03,58.73,41.28,5.7,47.0,2618.0,2651.0,2594.0,77.54,35.62,73.44,31.1,55.85,37.16,15.59,0.5,1.0,391.5,50.975,3077.0,2263.0,814.0,29.0,71.0,870.0,580.5,289.5,7.5,25.0,337.5,660.5,170.0,1511.5,657850.5,49.92,45.45,11.37,61.09,38.06,3.79,64.5,2484.5,2345.5,2581.0,75.8,28.71,57.37,44.45,38.43,40.29,27.58,1.0,0.5
3.0,3.0,7.0,4.0,382.0,50.955,2234.5,1666.5,568.0,20.0,51.0,567.5,394.5,173.0,5.0,16.5,291.5,238.0,46.0,1479.5,499820.5,54.96,38.14,18.44,62.94,43.16,4.13,30.0,2725.0,2348.5,3003.0,75.3,33.42,67.58,39.1,50.93,29.38,24.62,1.0,1.5,375.5,58.3,2356.0,1892.5,463.5,24.5,44.5,503.5,423.5,80.0,5.5,7.0,162.5,599.0,126.0,1513.0,514018.0,51.82,40.78,13.46,60.34,35.83,5.94,70.0,2655.5,2581.0,2735.0,78.94,23.63,68.89,31.44,54.24,32.75,17.5,1.5,1.0
2.0,8.0,6.0,0.0,431.0,55.525000000000006,2267.5,1776.5,491.0,23.5,43.0,572.0,356.5,215.5,4.5,19.0,344.0,428.0,23.5,1509.0,462455.0,52.14,42.29,18.5,58.61,44.76,3.72,40.0,2387.0,2237.5,2552.0,81.78,31.29,59.33,42.95,40.87,37.49,27.28,0.0,0.0,376.0,51.46,2019.0,1465.0,554.0,18.0,48.5,494.0,267.0,227.0,3.5,20.0,176.0,306.5,88.0,1495.0,454871.5,49.63,45.58,11.92,55.17,43.96,3.42,44.5,2277.0,2113.0,2425.5,74.56,33.07,62.86,41.07,50.88,32.65,23.94,0.0,0.0
3.0,11.0,11.0,4.0,372.0,52.985,2715.5,2125.0,590.5,25.0,53.0,580.5,432.0,148.5,5.0,13.0,276.0,313.0,26.5,1513.5,593873.0,52.02,42.52,15.29,56.47,40.66,4.77,49.5,2826.0,2665.5,2983.0,75.13,25.0,66.97,33.15,52.03,32.85,20.94,1.5,0.0,427.0,52.445,2989.0,2298.0,691.0,28.5,62.0,497.5,281.5,216.0,4.0,19.0,179.0,504.0,121.5,1514.5,585505.5,45.37,45.89,9.49,60.72,40.47,5.28,91.0,2507.5,2457.0,2488.0,77.42,31.34,64.88,42.97,45.75,34.73,25.65,0.0,1.5
1.0,6.0,7.0,2.0,370.5,54.69,2119.0,1666.0,453.0,20.0,41.5,442.0,320.5,121.5,3.5,11.0,391.5,192.0,27.5,1482.5,471645.5,57.02,42.18,19.19,62.92,34.18,4.94,43.5,2266.0,2095.0,2372.0,69.62,30.65,67.03,33.1,54.68,25.51,22.64,0.5,0.0,439.0,52.395,2364.5,1630.0,734.5,19.5,64.0,567.5,306.5,261.0,4.5,24.0,446.5,350.5,151.5,1524.0,481821.0,49.36,40.71,24.63,57.21,39.6,5.68,70.0,2446.5,2365.5,2546.0,80.16,23.65,58.7,44.82,40.88,34.12,28.83,0.0,0.5
2.0,4.0,7.0,5.0,346.0,55.21,2159.0,1586.0,573.0,22.5,48.5,344.0,181.0,163.0,3.5,15.0,232.0,488.5,66.0,1477.0,465823.5,58.14,41.85,16.86,66.88,35.85,3.96,44.5,2394.0,2370.5,2385.5,73.27,30.38,73.77,32.97,56.45,29.07,21.69,0.0,2.5,418.0,46.41,2314.0,1680.5,633.5,19.0,56.5,655.5,414.0,241.5,4.5,21.5,514.5,195.0,4.0,1570.5,509593.0,43.36,43.28,19.86,58.8,41.21,6.37,60.0,2624.0,2425.5,2806.5,71.58,29.39,57.31,45.75,41.27,32.89,28.03,2.5,0.0
0.0,8.0,8.0,1.0,358.5,56.865,2985.0,2258.5,726.5,29.0,65.0,800.5,559.5,241.0,7.0,22.5,295.5,634.5,130.5,1472.5,715919.0,53.74,43.5,16.68,55.9,40.2,5.08,63.5,2496.0,2228.5,2719.5,81.57,35.61,65.07,40.47,50.8,30.16,25.41,0.5,2.0,419.0,54.695,3523.0,2763.0,760.0,37.0,69.0,693.0,475.0,218.0,6.0,21.0,517.5,825.0,125.0,1484.0,727464.0,49.75,41.84,13.65,61.21,38.49,4.55,84.5,2409.0,2451.5,2367.0,81.69,28.9,69.58,43.07,50.17,38.41,24.23,2.0,0.5
1.0,5.0,8.0,2.0,416.5,56.095,2780.5,2154.5,626.0,26.5,53.5,586.5,448.5,138.0,5.0,12.0,418.0,453.5,56.0,1600.5,612446.5,40.44,45.87,17.88,57.97,39.32,6.88,50.0,2267.5,2206.0,2281.0,72.66,28.77,67.38,33.35,48.36,34.4,19.23,0.5,1.5,453.5,43.81,2982.0,2296.5,685.5,25.5,60.5,730.5,521.5,209.0,5.5,18.5,502.5,265.0,30.0,1504.5,579710.5,46.86,45.16,11.71,62.38,39.27,4.05,42.0,2397.0,2273.5,2499.0,72.88,28.23,59.76,42.93,40.18,40.89,27.55,1.5,0.5
1.0,3.0,8.0,4.0,394.0,56.04,1676.5,1382.5,294.0,16.5,26.0,283.5,222.5,61.0,2.5,5.5,193.0,217.0,2.0,1520.0,342727.0,51.62,40.5,17.14,57.46,42.68,4.53,24.0,2503.0,2216.0,2636.5,74.54,29.83,69.69,34.01,54.15,31.24,18.83,0.5,0.5,382.5,50.535,1559.0,1124.0,435.0,15.0,38.0,279.5,117.0,162.5,1.5,13.0,100.5,395.0,35.0,1468.5,334609.0,53.62,44.11,10.69,57.98,44.31,5.11,27.5,2318.0,2227.5,2328.0,77.57,24.62,62.66,40.9,44.83,34.76,28.39,0.5,0.5
2.0,6.0,9.0,4.0,373.5,50.06,2267.0,1685.0,582.0,20.0,53.5,425.0,225.0,200.0,2.5,19.0,158.5,263.5,32.0,1514.5,501795.0,51.77,41.56,14.82,59.57,39.11,8.2,66.5,2484.0,2149.5,2834.0,78.03,29.73,57.44,45.4,40.3,41.63,27.75,0.5,1.0,395.5,52.71,2450.5,1846.0,604.5,22.0,51.0,327.0,173.5,153.5,2.5,14.0,362.5,355.5,76.0,1463.5,486945.0,51.85,37.1,14.31,60.92,42.27,4.86,83.0,2603.0,2487.0,2707.0,81.0,32.16,75.03,35.12,60.26,33.21,21.03,1.0,0.5
5.0,9.0,0.0,0.0,425.5,59.895,1526.5,1172.0,354.5,15.0,33.0,378.0,219.5,158.5,3.0,15.0,259.0,307.5,73.5,1535.5,293685.0,54.3,41.75,17.83,62.98,39.5,6.99,20.0,2473.0,2370.5,2577.0,83.0,23.17,55.18,47.92,36.1,42.46,32.9,1.0,0.5,327.0,46.505,1094.0,722.5,371.5,9.0,31.0,172.0,64.0,108.0,1.0,9.0,169.0,177.0,35.0,1429.5,269772.5,69.67,38.81,19.11,64.64,34.32,2.76,24.0,2421.0,2301.5,2470.0,71.17,32.03,77.35,23.28,60.01,31.22,12.43,0.5,1.0
3.0,6.0,9.0,5.0,437.0,52.925,2847.0,2302.0,545.0,28.0,48.5,494.5,375.0,119.5,4.0,10.5,422.0,406.0,28.5,1581.5,536783.0,43.96,40.23,17.21,59.85,41.42,4.44,30.0,2593.0,2348.5,2762.0,74.39,33.24,67.97,39.72,50.86,33.59,22.87,1.0,0.5,351.0,45.29,2006.0,1364.5,641.5,18.0,57.0,561.0,338.5,222.5,4.5,19.0,166.0,405.5,73.5,1479.0,499515.0,52.76,45.96,12.56,61.56,44.43,4.89,51.5,2383.0,2083.5,2770.5,77.31,23.84,63.1,42.56,44.12,33.03,27.5,0.5,1.0
5.0,10.0,4.0,2.0,420.0,50.035,1913.5,1446.5,467.0,17.0,42.0,580.5,382.0,198.5,4.5,18.0,367.0,141.0,53.5,1569.0,400393.5,46.68,43.5,19.49,59.87,40.19,7.92,27.5,2672.5,2372.0,2880.5,83.91,20.79,45.24,56.46,29.68,37.05,35.31,1.5,0.5,355.0,47.585,1500.5,1127.0,373.5,14.5,33.5,95.0,50.0,45.0,0.5,4.0,176.5,335.5,0.0,1489.0,371710.5,53.72,38.99,13.13,59.84,44.0,7.32,41.0,2440.0,2189.0,2565.0,70.47,34.56,85.05,17.43,71.65,23.81,9.71,0.5,1.5
4.0,8.0,7.0,3.0,362.0,45.785,2156.5,1517.5,639.0,18.0,55.5,474.0,288.5,185.5,3.0,16.0,307.5,193.0,0.5,1488.0,504549.5,53.51,37.77,16.91,57.96,42.95,4.61,31.5,2434.0,2353.0,2510.0,78.36,29.26,69.03,34.08,52.59,30.0,19.68,0.5,0.0,460.5,43.175,2808.0,2081.5,726.5,24.0,55.5,521.0,289.5,231.5,3.5,19.5,369.5,322.0,59.5,1603.5,541539.5,44.55,42.98,23.7,62.38,44.22,8.55,93.5,2446.0,2331.5,2537.5,71.87,29.16,61.21,39.64,44.58,36.87,25.19,0.0,0.5
1.0,5.0,9.0,6.0,302.0,53.095,1278.0,830.5,447.5,10.0,40.5,299.5,170.0,129.5,2.5,11.5,85.0,195.0,84.0,1424.0,292232.5,63.32,38.65,12.86,69.0,46.42,2.4,16.0,2381.5,2255.5,2457.5,68.94,37.39,70.12,34.36,51.37,33.07,17.72,0.0,1.0,362.5,49.825,1429.0,1102.0,327.0,13.5,26.0,130.0,88.5,41.5,1.5,3.5,208.0,251.0,60.5,1495.0,312421.5,60.92,41.07,14.97,59.87,38.19,2.98,42.5,2747.5,2899.0,2598.5,91.79,21.56,73.35,35.59,58.43,34.53,20.99,1.0,0.0
5.0,10.0,5.0,3.0,424.0,56.3,2688.5,2124.0,564.5,28.5,53.0,472.0,296.0,176.0,5.0,16.5,281.5,519.0,110.0,1544.0,523959.5,47.74,38.58,16.04,60.25,45.38,2.35,63.0,2652.0,2675.0,2686.0,85.17,21.79,62.8,41.0,48.3,29.24,25.52,1.0,1.5,362.5,50.32,2243.0,1671.5,571.5,20.5,52.5,238.0,100.0,138.0,1.0,13.0,406.5,374.5,0.5,1548.5,528120.0,53.11,43.66,14.13,60.78,40.17,2.16,68.5,2599.0,2470.0,2727.0,72.1,30.85,75.43,25.84,61.41,26.08,13.33,1.5,1.0
1.0,10.0,8.0,4.0,389.5,50.765,2143.0,1643.0,500.0,20.0,44.5,438.0,270.0,168.0,3.0,15.0,188.0,317.5,30.0,1506.5,476895.0,59.82,44.63,18.57,63.23,40.01,3.08,46.5,2399.5,2224.0,2567.0,82.6,35.8,66.12,47.4,47.41,35.09,31.87,0.0,2.0,383.0,55.055,2071.5,1584.0,487.5,20.5,46.0,407.0,271.0,136.0,4.0,12.5,435.5,450.5,84.0,1493.0,479143.5,51.46,38.01,17.73,57.48,40.75,4.76,34.5,2329.5,2228.0,2385.0,81.02,22.91,67.73,32.94,52.01,30.39,21.06,2.0,0.0
3.0,4.0,1.0,0.0,406.0,51.87,761.5,595.0,166.5,7.0,14.5,179.5,126.0,53.5,1.5,4.5,126.0,81.0,0.0,1539.5,172542.5,55.88,40.31,19.71,58.6,44.56,0.67,25.0,2223.0,1810.5,2684.5,81.32,33.3,70.97,35.26,48.17,36.97,23.12,0.0,0.0,499.5,44.19,990.5,824.5,166.0,9.0,15.0,181.5,100.0,81.5,1.0,7.5,96.0,78.0,3.5,1606.5,180700.5,45.2,43.88,21.05,54.42,52.57,4.58,22.5,2613.5,2445.5,2574.0,69.96,33.4,56.0,50.89,42.75,34.39,30.18,0.0,0.0
4.0,16.0,9.0,3.0,399.0,52.56,2631.0,2038.0,593.0,25.0,53.5,550.5,339.0,211.5,4.0,19.0,276.0,459.0,53.5,1615.0,609938.0,46.06,46.05,23.6,65.25,42.27,3.81,37.0,2637.5,2349.5,2884.0,74.97,26.76,64.27,38.11,46.1,34.45,22.16,1.0,0.0,349.5,58.44,2371.5,1819.5,552.0,25.5,49.5,496.5,339.0,157.5,4.0,14.5,338.0,749.5,68.0,1424.0,525499.5,67.1,38.99,17.92,57.94,41.36,5.42,56.0,2864.0,2705.5,3023.5,83.18,24.86,82.46,31.86,69.43,28.74,19.11,0.0,1.0
3.0,5.0,12.0,5.0,352.5,48.38,2017.0,1566.5,450.5,20.0,39.0,230.5,160.0,70.5,2.0,6.0,257.5,241.0,13.0,1419.0,475413.0,56.79,36.14,14.19,63.08,40.79,5.18,33.0,2424.0,2321.5,2513.0,74.33,30.95,75.94,26.09,61.34,28.69,16.35,0.5,3.0,458.0,50.02,2860.0,2314.5,545.5,27.5,49.0,678.5,448.0,230.5,5.0,21.0,440.5,454.0,60.0,1556.5,537479.0,45.21,41.33,15.82,58.17,38.58,9.49,70.0,2626.0,2481.0,2746.5,78.88,27.37,56.8,43.92,40.97,36.07,28.65,3.0,0.5
4.0,6.0,8.0,3.0,381.0,48.615,2272.0,1808.5,463.5,21.0,42.5,450.0,345.0,105.0,4.0,10.0,420.0,222.5,28.5,1534.5,517583.5,55.95,38.74,19.74,63.22,40.73,5.05,30.5,2436.0,2144.5,2754.5,76.44,25.56,72.57,33.49,54.25,33.2,20.07,1.0,0.5,421.5,43.31,2521.5,1774.0,747.5,20.5,66.5,577.5,335.5,242.0,3.5,21.0,381.5,270.5,14.0,1523.5,515110.0,60.53,43.42,22.21,63.15,40.96,5.55,55.5,2602.5,2371.0,2794.0,73.31,28.98,61.85,38.44,43.63,36.57,21.29,0.5,1.0
3.0,7.0,13.0,4.0,352.0,48.435,2176.5,1614.0,562.5,19.0,45.5,428.5,302.5,126.0,3.5,10.5,187.5,252.0,46.5,1426.0,498379.0,58.16,40.72,13.0,55.88,44.36,4.74,31.5,2665.5,2467.5,2830.5,74.06,31.72,78.39,30.78,61.15,26.89,18.72,0.0,1.0,443.5,50.815,2787.5,2137.0,650.5,26.0,55.0,703.5,490.0,213.5,6.0,19.0,383.5,475.0,112.5,1702.5,598054.5,37.49,41.13,25.54,53.75,44.57,4.71,35.0,2686.0,2476.0,2882.5,75.99,26.0,55.77,47.3,40.65,32.98,29.24,1.0,0.0
0.0,3.0,7.0,4.0,377.5,55.09,1209.5,981.0,228.5,11.5,21.0,149.5,100.0,49.5,1.0,4.5,137.5,131.0,0.0,1466.0,257102.5,53.37,39.39,17.43,57.3,39.41,6.0,16.0,2675.5,2073.5,2966.5,73.96,34.53,65.45,36.61,51.62,28.7,23.0,0.5,0.0,400.5,47.66,1196.5,868.0,328.5,10.0,29.0,280.0,192.5,87.5,2.5,8.0,131.0,115.5,59.0,1466.0,252824.5,53.23,40.16,13.55,65.29,45.06,7.05,19.0,2174.0,2133.0,2221.0,80.28,23.6,65.91,36.9,52.27,29.41,27.74,0.0,0.5
3.0,11.0,5.0,0.0,403.5,47.025,2026.5,1534.5,492.0,18.0,42.5,420.0,207.0,213.0,2.5,18.5,326.0,270.5,43.0,1559.0,446431.5,44.23,43.26,19.74,58.4,43.52,3.44,31.0,2748.0,2628.0,2940.5,80.06,32.08,59.35,41.6,45.24,31.77,28.47,0.0,1.5,500.0,54.47,2523.0,2036.0,487.0,24.0,45.0,581.5,401.0,180.5,4.5,16.0,471.5,386.5,52.0,1616.5,464677.5,39.18,45.97,21.54,58.79,38.74,6.49,61.0,2431.5,2140.0,2775.0,67.57,41.1,64.52,45.85,48.78,37.02,24.89,1.5,0.0
2.0,8.0,5.0,3.0,343.5,54.215,2011.0,1450.0,561.0,19.0,47.5,522.5,234.0,288.5,3.5,21.5,165.0,345.5,47.5,1538.0,503700.0,53.62,42.45,18.71,59.12,45.11,5.21,27.5,2533.0,2250.5,2780.5,74.84,29.7,58.05,50.1,42.68,32.12,33.28,2.0,0.5,388.0,48.745000000000005,2139.5,1661.0,478.5,19.5,41.5,226.5,87.0,139.5,1.0,12.0,280.0,266.0,15.5,1437.0,457636.0,62.74,38.71,17.27,58.83,39.21,3.59,54.0,2238.0,2168.0,2313.5,79.37,24.52,71.8,30.59,55.43,30.26,16.9,0.5,2.0
2.0,10.0,8.0,3.0,351.5,53.08,2490.5,1862.0,628.5,24.0,57.5,730.0,508.5,221.5,7.0,19.5,309.5,498.0,126.0,1518.5,609934.0,52.07,40.8,18.89,55.79,43.42,4.75,46.0,2680.5,2507.5,2826.0,79.92,28.68,61.21,43.07,41.56,34.79,27.06,2.0,1.5,387.0,52.8,2687.5,1928.0,759.5,27.0,71.5,542.5,368.0,174.5,4.5,16.0,255.0,784.0,91.0,1503.0,599370.5,45.3,42.98,13.74,56.61,43.8,5.38,88.0,2584.0,2347.5,2852.5,72.3,29.62,69.66,31.65,53.62,33.05,17.9,1.5,2.0
4.0,12.0,10.0,3.0,440.0,51.085,2663.0,2012.0,651.0,23.5,61.0,536.0,319.0,217.0,4.5,20.5,318.5,289.0,115.0,1554.0,565176.5,45.73,44.92,14.01,54.62,42.13,4.71,53.0,2396.5,2284.0,2463.0,74.89,26.39,56.2,43.97,39.74,36.37,27.1,1.5,0.5,374.0,42.870000000000005,2171.5,1724.5,447.0,20.0,38.0,165.5,100.0,65.5,1.0,5.5,297.0,276.5,0.0,1415.0,508056.0,58.08,35.26,12.8,55.96,41.24,5.31,17.5,2305.0,1969.5,2625.0,72.9,29.14,75.26,27.48,59.35,29.02,15.02,0.5,1.5
